current_balance,days_since,is_Auto & Transport,is_Education,is_Entertainment,is_Food & Dining,is_Health & Fitness,is_Pets,is_Taxes,is_Travel,is_Uncategorized,is_Utilities
5835.3,5,0,0,1,0,0,0,0,0,0,0
28694.08,337,0,0,0,0,0,0,0,0,0,1
11570.85,79,1,0,0,0,0,0,0,0,0,0
27589.44,87,0,0,0,0,0,0,0,1,0,0
1606.54,276,1,0,0,0,0,0,0,0,0,0
29881.16,281,1,0,0,0,0,0,0,0,0,0
48933.87,180,0,1,0,0,0,0,0,0,0,0
38138.24,190,0,0,0,1,0,0,0,0,0,0
6980.63,308,1,0,0,0,0,0,0,0,0,0
18825.98,42,1,0,0,0,0,0,0,0,0,0
43006.02,254,0,0,0,1,0,0,0,0,0,0
44066.2,189,0,0,0,1,0,0,0,0,0,0
28706.1,196,1,0,0,0,0,0,0,0,0,0
17765.18,162,0,0,0,0,0,1,0,0,0,0
33912.5,228,0,0,1,0,0,0,0,0,0,0
19991.7,316,0,0,0,1,0,0,0,0,0,0
13695.12,30229,0,0,0,0,0,0,0,0,1,0
10025.93,212,0,0,0,0,0,0,0,1,0,0
35118.69,351,0,0,1,0,0,0,0,0,0,0
33569.55,102,0,0,1,0,0,0,0,0,0,0
4393.39,13,0,0,0,0,0,0,0,0,0,1
12296.86,196,0,0,0,0,0,1,0,0,0,0
32953.11,64,0,0,1,0,0,0,0,0,0,0
45063.3,216,0,0,0,1,0,0,0,0,0,0
5206.24,2,0,0,0,1,0,0,0,0,0,0
27279.59,265,0,0,0,0,0,0,1,0,0,0
25863.77,51,0,0,0,0,0,0,0,0,0,1
5200.03,25,0,0,0,0,0,0,0,0,0,1
42790.89,257,1,0,0,0,0,0,0,0,0,0
1786.93,257,0,1,0,0,0,0,0,0,0,0
5734.49,44,0,0,0,1,0,0,0,0,0,0
31755.03,172,0,0,0,0,0,0,1,0,0,0
11797.59,30360,0,0,0,0,0,0,1,0,0,0
18484.34,209,0,0,0,0,0,0,0,1,0,0
20674.45,81,0,0,0,1,0,0,0,0,0,0
20505.69,286,1,0,0,0,0,0,0,0,0,0
47087.66,282,1,0,0,0,0,0,0,0,0,0
49658.55,323,0,0,0,0,1,0,0,0,0,0
36856.25,30166,0,0,0,0,0,0,1,0,0,0
10271.71,29,1,0,0,0,0,0,0,0,0,0
9401.26,200,0,0,0,1,0,0,0,0,0,0
39717.17,158,0,0,0,0,1,0,0,0,0,0
23811.12,30143,0,0,0,0,0,0,1,0,0,0
1098.53,29,0,0,0,1,0,0,0,0,0,0
19742.85,339,0,0,0,1,0,0,0,0,0,0
24906.03,272,0,0,0,0,0,0,1,0,0,0
47850.35,210,0,0,0,0,1,0,0,0,0,0
17386.74,118,0,0,1,0,0,0,0,0,0,0
18426.0,222,0,0,0,0,1,0,0,0,0,0
48211.11,74,0,0,0,0,0,1,0,0,0,0
15539.47,317,0,0,1,0,0,0,0,0,0,0
39254.9,200,1,0,0,0,0,0,0,0,0,0
42256.68,299,0,1,0,0,0,0,0,0,0,0
8727.77,30344,0,0,0,0,0,0,0,1,0,0
32176.77,119,0,1,0,0,0,0,0,0,0,0
40312.31,194,0,0,0,0,0,1,0,0,0,0
26982.36,210,0,0,1,0,0,0,0,0,0,0
12565.54,30314,0,0,0,0,0,0,0,0,1,0
22536.23,97,0,0,0,1,0,0,0,0,0,0
36286.83,30185,0,0,0,0,0,0,0,0,1,0
3116.28,44,0,0,1,0,0,0,0,0,0,0
21487.06,67,0,0,0,0,0,0,1,0,0,0
21366.49,187,0,0,0,0,1,0,0,0,0,0
14758.24,153,0,0,0,0,1,0,0,0,0,0
17837.83,261,1,0,0,0,0,0,0,0,0,0
10846.66,282,0,0,0,0,0,0,1,0,0,0
8975.74,318,0,0,0,0,1,0,0,0,0,0
46777.76,30,0,0,0,1,0,0,0,0,0,0
43800.88,83,0,0,0,0,0,0,0,0,0,1
48715.68,40,0,0,0,0,0,0,0,1,0,0
3029.88,30187,0,0,0,0,0,0,0,1,0,0
10314.91,22,0,0,1,0,0,0,0,0,0,0
20668.17,11,0,0,0,0,0,0,0,0,0,1
6765.05,287,0,0,0,0,0,1,0,0,0,0
22022.62,192,1,0,0,0,0,0,0,0,0,0
33714.58,30115,0,0,0,0,0,0,0,1,0,0
44539.65,82,0,0,0,0,1,0,0,0,0,0
34930.65,294,0,0,0,0,0,0,1,0,0,0
22936.2,30180,0,0,0,0,0,0,0,1,0,0
32588.72,23,1,0,0,0,0,0,0,0,0,0
4648.9,195,0,0,0,0,0,0,0,0,0,1
18889.97,110,1,0,0,0,0,0,0,0,0,0
6770.06,95,0,0,0,0,0,0,1,0,0,0
4489.86,77,0,0,0,0,0,1,0,0,0,0
15823.12,90,0,0,0,0,0,1,0,0,0,0
48457.36,309,0,0,0,0,1,0,0,0,0,0
21116.27,355,0,0,0,0,0,0,1,0,0,0
9751.97,63,0,0,1,0,0,0,0,0,0,0
24949.71,81,1,0,0,0,0,0,0,0,0,0
38596.61,253,0,0,1,0,0,0,0,0,0,0
18607.87,216,0,1,0,0,0,0,0,0,0,0
42337.81,47,0,0,0,0,0,0,0,0,0,1
20878.13,59,0,0,0,0,0,0,1,0,0,0
28370.4,80,0,1,0,0,0,0,0,0,0,0
12357.44,347,0,0,0,0,0,0,1,0,0,0
40810.71,95,0,0,0,0,1,0,0,0,0,0
31431.97,189,0,0,0,0,0,1,0,0,0,0
36862.44,30111,0,0,0,0,0,0,0,1,0,0
44264.14,327,0,0,0,0,0,0,0,0,0,1
35806.91,113,0,0,0,0,0,1,0,0,0,0
43644.39,193,0,0,0,0,0,1,0,0,0,0
27905.12,30256,0,0,0,0,0,0,0,0,1,0
21624.04,101,0,0,0,0,1,0,0,0,0,0
48576.05,50,1,0,0,0,0,0,0,0,0,0
22360.84,284,0,0,0,0,0,1,0,0,0,0
44205.51,58,0,0,0,0,0,0,0,0,0,1
36264.29,216,0,0,0,0,1,0,0,0,0,0
6907.77,30030,0,0,0,0,0,0,0,0,1,0
13566.15,260,0,0,0,1,0,0,0,0,0,0
630.99,30271,0,0,0,0,0,0,0,0,1,0
5475.31,186,0,0,1,0,0,0,0,0,0,0
13407.34,30136,0,0,0,0,0,0,0,0,1,0
15231.28,47,0,0,0,0,0,0,0,0,0,1
40566.97,30118,0,0,0,0,0,0,0,1,0,0
6853.72,30094,0,0,0,0,0,0,0,0,1,0
17094.51,30241,0,0,0,0,0,0,1,0,0,0
3075.44,212,0,0,0,0,0,0,0,1,0,0
23207.09,212,0,0,0,0,0,0,1,0,0,0
16558.82,25,0,1,0,0,0,0,0,0,0,0
45385.95,44,0,0,1,0,0,0,0,0,0,0
24078.9,30191,0,0,0,0,0,0,0,1,0,0
27907.07,278,0,0,0,1,0,0,0,0,0,0
27139.87,297,0,0,0,0,0,1,0,0,0,0
38408.69,257,0,0,0,0,0,0,0,1,0,0
28915.52,30314,0,0,0,0,0,0,0,0,1,0
7826.29,10,0,0,0,0,0,0,0,1,0,0
15332.42,181,0,0,0,0,0,0,1,0,0,0
11515.32,336,0,0,1,0,0,0,0,0,0,0
16814.83,30308,0,0,0,0,0,0,0,0,1,0
16123.56,74,0,0,0,0,0,0,1,0,0,0
1429.46,241,0,0,0,0,0,1,0,0,0,0
48314.72,15,0,0,0,0,1,0,0,0,0,0
26590.4,30198,0,0,0,0,0,0,0,0,1,0
24714.27,242,0,0,1,0,0,0,0,0,0,0
4262.49,319,0,0,0,0,0,0,0,0,0,1
42466.69,30236,0,0,0,0,0,0,0,0,1,0
40377.86,30169,0,0,0,0,0,0,0,0,1,0
20019.03,108,0,0,0,0,0,0,1,0,0,0
17505.01,88,0,0,0,0,1,0,0,0,0,0
31483.02,218,0,0,0,0,0,1,0,0,0,0
28819.39,297,0,0,1,0,0,0,0,0,0,0
42786.45,213,0,0,0,0,0,0,0,0,0,1
15563.03,198,1,0,0,0,0,0,0,0,0,0
29508.34,144,0,0,0,0,1,0,0,0,0,0
5196.77,30232,0,0,0,0,0,0,0,0,1,0
45599.21,30277,0,0,0,0,0,0,0,0,1,0
4243.84,30358,0,0,0,0,0,1,0,0,0,0
26411.66,92,0,0,0,0,0,1,0,0,0,0
30915.65,236,0,0,1,0,0,0,0,0,0,0
30472.32,309,0,0,0,0,0,0,1,0,0,0
17659.38,153,0,0,0,1,0,0,0,0,0,0
35490.05,173,1,0,0,0,0,0,0,0,0,0
22201.93,220,1,0,0,0,0,0,0,0,0,0
36798.74,199,0,0,0,0,0,1,0,0,0,0
1459.88,12,0,0,0,0,0,1,0,0,0,0
26461.92,289,0,0,1,0,0,0,0,0,0,0
15258.48,129,0,0,1,0,0,0,0,0,0,0
21480.07,189,0,0,1,0,0,0,0,0,0,0
41195.85,31,0,0,1,0,0,0,0,0,0,0
29675.84,245,0,0,0,0,1,0,0,0,0,0
37710.05,23,0,0,0,0,1,0,0,0,0,0
38882.91,206,0,0,0,0,0,1,0,0,0,0
325.43,193,0,1,0,0,0,0,0,0,0,0
10764.26,121,1,0,0,0,0,0,0,0,0,0
5735.62,30092,0,0,0,0,0,0,1,0,0,0
7951.26,20,0,0,1,0,0,0,0,0,0,0
7996.47,111,0,0,0,0,1,0,0,0,0,0
7812.01,200,0,0,0,0,0,0,1,0,0,0
21359.78,9,0,0,0,0,0,0,1,0,0,0
31371.71,68,0,0,0,0,1,0,0,0,0,0
48488.49,301,0,0,0,1,0,0,0,0,0,0
22515.57,171,0,0,0,0,0,0,0,1,0,0
38791.47,184,1,0,0,0,0,0,0,0,0,0
3445.61,50,0,0,0,0,1,0,0,0,0,0
32327.73,271,1,0,0,0,0,0,0,0,0,0
3697.43,149,0,0,0,0,1,0,0,0,0,0
10130.94,172,0,0,0,0,0,1,0,0,0,0
37309.77,339,0,0,1,0,0,0,0,0,0,0
22949.23,181,0,0,0,0,0,1,0,0,0,0
36387.79,121,0,0,0,0,0,1,0,0,0,0
46213.58,289,0,0,0,0,0,0,0,0,0,1
38646.77,72,0,0,0,1,0,0,0,0,0,0
4042.6,140,0,0,0,0,0,0,0,1,0,0
15215.51,30283,0,0,0,0,0,0,1,0,0,0
29943.9,108,0,0,0,0,0,0,0,0,0,1
25749.39,158,0,0,0,0,1,0,0,0,0,0
10033.7,257,0,0,0,0,0,1,0,0,0,0
42061.31,74,0,0,0,0,0,0,0,0,0,1
3605.62,294,0,0,1,0,0,0,0,0,0,0
30954.43,53,0,0,0,0,1,0,0,0,0,0
5433.29,210,0,0,1,0,0,0,0,0,0,0
30011.27,326,0,0,0,0,0,0,0,1,0,0
42932.27,17,0,0,0,0,0,1,0,0,0,0
15349.08,347,0,0,0,0,0,0,0,1,0,0
2030.37,30189,0,0,0,0,0,0,0,1,0,0
27049.83,30281,0,0,0,0,0,0,1,0,0,0
43298.3,230,1,0,0,0,0,0,0,0,0,0
18933.73,30210,0,0,0,0,0,0,0,0,1,0
26229.65,253,0,0,0,0,0,1,0,0,0,0
29282.06,134,0,0,0,0,0,0,1,0,0,0
9577.2,348,0,0,0,0,0,0,0,0,0,1
4251.41,182,0,0,0,0,0,0,1,0,0,0
20420.54,110,0,0,0,0,0,1,0,0,0,0
10124.95,319,0,0,0,0,0,1,0,0,0,0
13416.55,243,0,0,0,0,0,1,0,0,0,0
37199.59,272,0,0,0,0,0,1,0,0,0,0
29551.2,30199,0,0,0,0,0,0,0,1,0,0
26834.58,339,0,0,0,0,1,0,0,0,0,0
11736.88,208,0,0,0,0,0,0,0,0,0,1
30113.87,11,0,0,0,0,0,0,1,0,0,0
46243.71,221,0,0,0,0,1,0,0,0,0,0
47235.46,61,0,0,0,0,0,0,0,1,0,0
21501.18,178,0,0,0,0,0,0,1,0,0,0
12900.96,338,0,0,1,0,0,0,0,0,0,0
40593.33,176,1,0,0,0,0,0,0,0,0,0
2299.12,116,0,0,0,1,0,0,0,0,0,0
8306.26,225,0,0,0,0,0,1,0,0,0,0
1839.45,154,0,0,1,0,0,0,0,0,0,0
33830.57,342,1,0,0,0,0,0,0,0,0,0
40150.97,325,0,0,0,0,1,0,0,0,0,0
38631.57,330,0,0,0,1,0,0,0,0,0,0
11000.63,176,0,0,0,0,0,0,1,0,0,0
45069.43,148,0,0,1,0,0,0,0,0,0,0
38063.21,332,0,0,0,0,0,0,0,1,0,0
43857.99,30265,0,0,0,0,0,0,0,0,1,0
43896.18,300,0,0,0,0,0,0,1,0,0,0
24762.22,8,0,0,0,1,0,0,0,0,0,0
42997.11,98,0,0,1,0,0,0,0,0,0,0
40791.96,128,0,0,0,0,0,1,0,0,0,0
12257.65,28,0,0,0,0,0,1,0,0,0,0
42877.33,161,0,0,0,0,0,0,1,0,0,0
41836.88,56,0,0,0,0,0,0,0,1,0,0
47316.06,268,0,0,0,1,0,0,0,0,0,0
12324.6,191,0,0,0,0,0,0,1,0,0,0
4462.14,261,0,0,0,0,0,1,0,0,0,0
11165.75,106,0,0,0,1,0,0,0,0,0,0
7249.6,306,0,0,0,0,0,0,0,0,0,1
13238.68,30201,0,0,0,0,0,0,0,0,1,0
13117.07,249,0,1,0,0,0,0,0,0,0,0
22240.17,88,1,0,0,0,0,0,0,0,0,0
19136.11,62,0,0,0,1,0,0,0,0,0,0
12659.99,75,0,0,0,1,0,0,0,0,0,0
7383.86,350,0,0,0,0,0,0,0,1,0,0
7434.39,164,0,0,0,0,0,1,0,0,0,0
44903.39,157,0,0,0,0,1,0,0,0,0,0
13581.63,200,0,0,0,1,0,0,0,0,0,0
12604.85,78,1,0,0,0,0,0,0,0,0,0
31741.07,74,0,0,1,0,0,0,0,0,0,0
23903.13,316,0,0,0,0,0,0,0,0,0,1
36799.82,240,0,0,0,0,0,0,1,0,0,0
44692.93,171,0,0,0,0,1,0,0,0,0,0
14138.22,294,0,0,0,0,1,0,0,0,0,0
39302.16,268,0,0,0,0,0,0,0,0,0,1
32507.09,174,0,0,0,0,0,1,0,0,0,0
15551.01,238,0,0,0,0,0,0,0,0,0,1
5712.28,62,1,0,0,0,0,0,0,0,0,0
10573.61,63,0,0,0,0,0,1,0,0,0,0
2633.66,248,0,0,1,0,0,0,0,0,0,0
48000.92,238,0,0,0,1,0,0,0,0,0,0
20083.57,245,0,0,0,0,1,0,0,0,0,0
12260.98,105,0,1,0,0,0,0,0,0,0,0
9009.67,355,0,0,0,0,1,0,0,0,0,0
972.46,356,0,0,0,1,0,0,0,0,0,0
30393.6,335,0,1,0,0,0,0,0,0,0,0
35618.07,243,0,0,1,0,0,0,0,0,0,0
15788.38,130,0,0,0,0,0,0,0,1,0,0
15263.33,321,0,0,0,0,0,1,0,0,0,0
4933.56,30070,0,0,0,0,0,0,1,0,0,0
49653.19,13,0,0,1,0,0,0,0,0,0,0
23362.54,207,1,0,0,0,0,0,0,0,0,0
37899.8,249,0,0,0,0,0,0,0,0,0,1
8257.0,31,0,0,0,0,1,0,0,0,0,0
4075.73,30134,0,0,0,0,0,1,0,0,0,0
38504.52,30220,0,0,0,0,0,0,0,0,1,0
34936.4,168,0,1,0,0,0,0,0,0,0,0
45977.94,103,1,0,0,0,0,0,0,0,0,0
3702.82,295,0,0,0,0,0,0,0,0,0,1
28522.49,347,0,0,1,0,0,0,0,0,0,0
3066.05,150,0,0,0,1,0,0,0,0,0,0
6418.62,310,0,0,0,1,0,0,0,0,0,0
21810.36,141,0,0,0,0,0,0,0,0,0,1
35446.14,328,0,0,0,1,0,0,0,0,0,0
32681.82,241,0,0,0,0,1,0,0,0,0,0
49429.52,284,0,0,1,0,0,0,0,0,0,0
16629.8,194,0,0,0,1,0,0,0,0,0,0
49615.49,29,1,0,0,0,0,0,0,0,0,0
38137.84,171,0,0,0,0,0,1,0,0,0,0
30814.68,142,0,0,0,0,0,0,1,0,0,0
47808.34,116,0,0,0,0,0,0,0,1,0,0
49688.5,54,0,1,0,0,0,0,0,0,0,0
659.0,302,0,1,0,0,0,0,0,0,0,0
43100.71,9,0,0,0,0,0,0,0,0,0,1
22937.78,217,1,0,0,0,0,0,0,0,0,0
6380.12,218,0,1,0,0,0,0,0,0,0,0
23297.48,251,1,0,0,0,0,0,0,0,0,0
7892.3,294,0,0,1,0,0,0,0,0,0,0
14962.64,321,0,0,0,1,0,0,0,0,0,0
27291.5,126,0,0,0,0,0,1,0,0,0,0
16965.85,89,0,0,0,0,0,0,0,0,0,1
42067.33,219,0,0,1,0,0,0,0,0,0,0
32106.69,30019,0,0,0,0,0,0,1,0,0,0
41796.86,350,0,0,0,0,0,0,0,0,1,0
13665.86,30258,0,0,0,0,0,0,0,0,1,0
41761.21,67,0,0,0,0,0,0,0,0,0,1
40912.94,168,0,0,0,1,0,0,0,0,0,0
31618.42,126,0,0,1,0,0,0,0,0,0,0
10675.74,35,0,0,0,0,0,1,0,0,0,0
47663.17,152,0,0,0,0,1,0,0,0,0,0
28010.48,30040,0,0,0,0,0,0,0,1,0,0
26268.56,190,0,0,0,0,0,0,0,1,0,0
20896.11,184,0,1,0,0,0,0,0,0,0,0
47680.17,68,0,0,0,1,0,0,0,0,0,0
49183.04,199,0,0,0,0,1,0,0,0,0,0
16647.02,86,0,0,0,1,0,0,0,0,0,0
4007.17,279,0,0,0,0,0,0,0,0,0,1
26891.41,106,1,0,0,0,0,0,0,0,0,0
47639.64,266,0,1,0,0,0,0,0,0,0,0
8725.52,9,0,0,0,0,0,1,0,0,0,0
46658.18,301,0,0,0,0,0,1,0,0,0,0
26583.12,274,0,0,0,1,0,0,0,0,0,0
15869.48,253,0,0,0,0,0,0,1,0,0,0
16194.8,144,0,0,0,0,0,1,0,0,0,0
2752.4,192,0,0,0,0,0,0,0,1,0,0
43499.57,0,0,0,0,0,0,0,1,0,0,0
47245.43,301,0,1,0,0,0,0,0,0,0,0
21666.69,46,0,0,0,0,0,0,1,0,0,0
28884.78,248,0,0,0,0,0,0,0,0,0,1
30125.57,266,0,0,0,0,0,1,0,0,0,0
32086.54,251,0,0,0,0,1,0,0,0,0,0
16385.17,69,0,0,1,0,0,0,0,0,0,0
26263.6,333,0,0,0,1,0,0,0,0,0,0
12985.56,30072,0,0,0,0,0,0,0,0,1,0
32717.91,200,0,0,0,0,0,0,0,0,0,1
45580.18,30044,0,0,0,0,0,0,0,0,1,0
5880.43,82,0,0,0,0,1,0,0,0,0,0
12003.11,317,0,0,1,0,0,0,0,0,0,0
9045.12,361,1,0,0,0,0,0,0,0,0,0
34076.49,98,0,1,0,0,0,0,0,0,0,0
47830.59,30348,0,0,0,0,0,0,0,0,1,0
36862.32,219,0,1,0,0,0,0,0,0,0,0
40773.61,52,0,0,0,0,1,0,0,0,0,0
49303.59,287,0,0,0,0,0,0,1,0,0,0
25333.86,97,0,0,0,0,0,1,0,0,0,0
28728.35,181,0,1,0,0,0,0,0,0,0,0
23981.36,305,0,0,0,0,0,0,0,0,0,1
19920.17,104,0,0,0,0,0,0,0,1,0,0
30089.33,221,0,1,0,0,0,0,0,0,0,0
14092.99,282,0,0,1,0,0,0,0,0,0,0
41743.29,30257,0,0,0,0,0,0,0,0,1,0
27290.82,271,0,0,0,0,1,0,0,0,0,0
11645.65,66,0,0,0,0,1,0,0,0,0,0
16965.63,115,0,0,0,0,0,0,0,0,0,1
6843.94,198,0,0,0,0,1,0,0,0,0,0
23620.0,30210,0,0,0,0,0,0,0,0,1,0
18354.14,185,0,1,0,0,0,0,0,0,0,0
47848.81,352,0,0,0,0,0,0,1,0,0,0
23469.1,241,0,0,0,0,0,0,0,1,0,0
4276.23,318,1,0,0,0,0,0,0,0,0,0
22794.47,152,0,0,0,0,0,0,0,1,0,0
13311.16,348,0,0,0,0,1,0,0,0,0,0
20955.81,288,0,0,1,0,0,0,0,0,0,0
40854.02,243,1,0,0,0,0,0,0,0,0,0
29971.69,82,0,0,0,0,0,1,0,0,0,0
45248.99,145,0,0,1,0,0,0,0,0,0,0
44856.66,30042,0,0,0,0,0,0,0,1,0,0
28005.26,315,0,0,0,0,0,0,1,0,0,0
27759.03,305,0,0,0,1,0,0,0,0,0,0
35817.99,275,0,0,0,0,0,1,0,0,0,0
14372.86,126,0,1,0,0,0,0,0,0,0,0
10459.71,346,0,1,0,0,0,0,0,0,0,0
33880.66,294,0,1,0,0,0,0,0,0,0,0
38355.73,66,0,0,0,0,1,0,0,0,0,0
21141.17,341,1,0,0,0,0,0,0,0,0,0
19667.52,37,0,1,0,0,0,0,0,0,0,0
22361.01,308,1,0,0,0,0,0,0,0,0,0
6688.56,30339,0,0,0,0,0,0,0,1,0,0
34384.03,80,0,0,0,0,1,0,0,0,0,0
12758.77,23,0,0,0,1,0,0,0,0,0,0
41381.37,54,0,0,0,0,0,1,0,0,0,0
14378.59,30193,0,0,0,0,0,0,0,0,1,0
35988.91,303,0,0,0,0,0,0,1,0,0,0
3208.31,227,0,1,0,0,0,0,0,0,0,0
37405.98,118,0,0,0,0,0,0,1,0,0,0
12532.21,238,0,0,0,0,0,0,1,0,0,0
20850.09,224,0,0,0,0,0,0,1,0,0,0
12724.55,171,0,0,0,0,0,1,0,0,0,0
16610.46,363,0,0,0,0,1,0,0,0,0,0
4585.98,71,0,0,1,0,0,0,0,0,0,0
32755.45,4,0,0,0,0,1,0,0,0,0,0
21538.72,328,0,1,0,0,0,0,0,0,0,0
30863.31,270,0,0,0,0,0,1,0,0,0,0
42596.54,208,0,0,0,0,1,0,0,0,0,0
36249.01,202,0,0,0,0,0,0,1,0,0,0
20040.06,91,0,0,0,0,0,0,0,0,0,1
19053.11,30107,0,0,0,0,0,0,0,1,0,0
21920.94,58,0,0,0,0,0,0,0,0,0,1
34390.22,191,0,0,1,0,0,0,0,0,0,0
7768.5,218,0,0,1,0,0,0,0,0,0,0
38425.01,271,0,0,0,0,0,0,0,0,0,1
19408.55,148,0,0,0,0,1,0,0,0,0,0
22023.4,149,0,0,0,0,0,0,0,0,0,1
994.35,347,0,0,0,1,0,0,0,0,0,0
10704.23,30099,0,0,0,0,0,0,0,0,1,0
49127.31,30052,0,0,0,0,0,0,0,0,1,0
13599.37,30277,0,0,0,0,0,0,1,0,0,0
16617.03,154,0,1,0,0,0,0,0,0,0,0
34494.1,20,1,0,0,0,0,0,0,0,0,0
46835.68,1,0,0,0,0,0,0,0,1,0,0
36707.37,332,0,0,1,0,0,0,0,0,0,0
13225.87,308,0,0,0,0,0,0,0,0,0,1
26971.23,118,0,0,1,0,0,0,0,0,0,0
38526.26,30238,0,0,0,0,0,0,0,0,1,0
24391.24,7,0,0,0,0,1,0,0,0,0,0
49108.76,302,0,0,1,0,0,0,0,0,0,0
5654.86,28,0,0,1,0,0,0,0,0,0,0
27299.65,189,0,0,0,0,0,1,0,0,0,0
34968.49,30063,0,0,0,0,0,0,0,1,0,0
3629.48,1,0,0,0,0,0,0,0,0,0,1
28736.68,30246,0,0,0,0,0,0,0,0,1,0
12055.52,30354,0,0,0,0,0,0,0,0,1,0
27573.33,211,0,0,0,0,0,1,0,0,0,0
37380.23,30313,0,0,0,0,0,0,0,0,1,0
3441.79,220,0,0,0,0,0,1,0,0,0,0
28351.8,282,0,0,0,1,0,0,0,0,0,0
22179.52,12,0,0,0,0,0,0,0,0,0,1
22588.46,169,0,0,0,0,1,0,0,0,0,0
38462.12,27,0,0,0,0,0,0,0,0,0,1
8625.25,264,0,0,0,1,0,0,0,0,0,0
11140.34,30052,0,0,0,0,0,0,0,0,1,0
7562.01,152,0,0,0,1,0,0,0,0,0,0
23129.16,274,0,0,1,0,0,0,0,0,0,0
20030.55,282,0,0,0,0,0,1,0,0,0,0
36288.48,0,0,0,0,0,0,0,0,0,0,1
10656.86,348,0,0,0,1,0,0,0,0,0,0
15748.61,30056,0,0,0,0,0,0,0,1,0,0
27683.65,120,0,0,1,0,0,0,0,0,0,0
11259.83,296,0,0,0,1,0,0,0,0,0,0
5264.64,267,0,0,1,0,0,0,0,0,0,0
42367.12,277,0,0,0,0,0,0,0,0,0,1
605.66,204,0,0,0,0,0,0,0,0,0,1
40521.37,61,0,0,0,1,0,0,0,0,0,0
25152.51,34,0,0,1,0,0,0,0,0,0,0
23006.36,196,0,0,0,1,0,0,0,0,0,0
25639.27,123,1,0,0,0,0,0,0,0,0,0
13459.49,264,0,0,0,0,0,1,0,0,0,0
13249.64,264,0,0,0,0,0,0,0,0,0,1
44323.22,30345,0,0,0,0,0,0,0,1,0,0
19414.89,317,0,0,0,0,0,0,0,0,0,1
9162.64,138,0,0,0,0,1,0,0,0,0,0
20481.41,363,0,0,0,0,0,0,0,0,0,1
7952.21,64,0,0,1,0,0,0,0,0,0,0
31264.19,154,0,0,0,0,0,0,1,0,0,0
40697.74,272,1,0,0,0,0,0,0,0,0,0
15277.56,340,0,0,0,0,1,0,0,0,0,0
46565.28,144,0,0,0,0,0,1,0,0,0,0
21360.17,90,0,0,1,0,0,0,0,0,0,0
47106.17,141,0,1,0,0,0,0,0,0,0,0
3144.91,144,1,0,0,0,0,0,0,0,0,0
31219.69,30321,0,0,0,0,0,0,0,0,1,0
34651.48,315,0,0,0,0,0,0,0,0,0,1
43790.99,157,0,0,0,0,1,0,0,0,0,0
341.25,21,0,1,0,0,0,0,0,0,0,0
41022.7,95,1,0,0,0,0,0,0,0,0,0
18200.55,45,0,1,0,0,0,0,0,0,0,0
8052.31,74,0,0,0,0,1,0,0,0,0,0
39593.71,30242,0,0,0,0,0,0,0,0,1,0
45082.51,214,0,0,0,0,1,0,0,0,0,0
28956.4,313,0,0,1,0,0,0,0,0,0,0
10339.08,30047,0,0,0,0,0,0,0,1,0,0
44262.84,322,0,1,0,0,0,0,0,0,0,0
49283.05,259,0,0,0,0,0,0,1,0,0,0
14295.88,286,0,1,0,0,0,0,0,0,0,0
11754.86,192,0,1,0,0,0,0,0,0,0,0
14084.09,188,0,0,0,1,0,0,0,0,0,0
5332.64,164,0,0,0,0,0,0,1,0,0,0
45284.17,30214,0,0,0,0,0,0,0,0,1,0
26775.89,260,0,0,0,0,0,0,1,0,0,0
12959.55,29,1,0,0,0,0,0,0,0,0,0
48003.35,258,0,0,0,0,0,0,0,1,0,0
2268.57,145,0,0,0,0,0,0,1,0,0,0
41035.04,184,0,0,0,1,0,0,0,0,0,0
2313.83,30260,0,0,0,0,0,0,0,1,0,0
39746.78,288,0,0,0,0,1,0,0,0,0,0
36919.12,247,0,0,0,0,1,0,0,0,0,0
44618.01,12,0,0,0,0,0,1,0,0,0,0
20306.19,71,0,0,1,0,0,0,0,0,0,0
16727.89,102,0,0,0,0,0,1,0,0,0,0
35254.08,315,0,0,0,0,0,0,0,0,0,1
4409.0,110,0,0,1,0,0,0,0,0,0,0
7985.44,30147,0,0,0,0,0,0,0,0,1,0
18809.09,285,0,0,0,0,0,0,1,0,0,0
39438.59,63,0,0,0,0,0,1,0,0,0,0
43897.53,167,0,0,0,1,0,0,0,0,0,0
12153.16,238,0,0,0,0,0,0,1,0,0,0
49613.35,160,1,0,0,0,0,0,0,0,0,0
30958.0,260,0,0,0,1,0,0,0,0,0,0
45029.6,246,0,0,0,0,0,0,1,0,0,0
35551.14,273,0,1,0,0,0,0,0,0,0,0
14746.57,112,0,0,1,0,0,0,0,0,0,0
45624.51,187,1,0,0,0,0,0,0,0,0,0
29327.93,66,0,0,0,0,0,0,0,1,0,0
33429.42,63,0,0,0,0,0,0,0,0,0,1
26476.59,30340,0,0,0,0,0,0,0,1,0,0
23409.05,25,0,0,0,0,0,1,0,0,0,0
28036.39,75,0,1,0,0,0,0,0,0,0,0
32462.74,210,0,0,0,1,0,0,0,0,0,0
42591.97,192,0,0,0,0,0,1,0,0,0,0
16428.37,325,0,0,1,0,0,0,0,0,0,0
43389.62,285,0,0,1,0,0,0,0,0,0,0
35739.93,116,0,0,0,0,0,0,0,1,0,0
3185.16,141,0,0,0,0,1,0,0,0,0,0
9511.04,20,0,0,0,0,0,0,0,0,0,1
28904.16,91,0,0,0,1,0,0,0,0,0,0
