trans_amount,avail_credit,account_age,is_Client Expenses,is_Office Supplies,is_Payroll,is_Rent,is_Utilities,is_Vendor Payments,"is_Agriculture, Forestry, And Fishing",is_Construction,"is_Finance, Insurance, And Real Estate",is_Retail Trade,is_Wholesale Trade,metro_encoded,income_encoded
365.6,26221.36,180,0,0,0,0,1,0,0,0,0,1,0,1688,0
918.86,21170.11,602,0,1,0,0,0,0,0,0,1,0,0,1906,0
1450.75,12888.35,308,0,1,0,0,0,0,0,0,0,0,1,1964,4
909.19,36831.18,86,1,0,0,0,0,0,0,0,0,0,1,1940,4
1743.34,16938.82,421,1,0,0,0,0,0,0,1,0,0,0,1873,1
909.01,3009.17,620,1,0,0,0,0,0,0,0,0,0,1,1964,3
231.7,24098.36,654,0,0,0,0,1,0,0,1,0,0,0,1873,2
1561.53,34521.78,387,0,0,1,0,0,0,0,0,1,0,0,1906,3
1957.18,43618.43,244,0,1,0,0,0,0,1,0,0,0,0,1906,4
1557.19,5846.8,588,0,0,0,1,0,0,0,0,0,0,1,1964,3
997.85,8525.82,319,0,0,0,0,0,1,1,0,0,0,0,1873,4
610.14,17433.74,328,0,0,1,0,0,0,1,0,0,0,0,1906,3
294.87,5930.91,541,0,0,0,0,0,1,0,1,0,0,0,1906,0
454.65,24678.81,14,0,0,0,0,0,1,0,0,0,1,0,1873,1
19.45,42961.14,161,0,0,0,0,0,1,0,0,1,0,0,1906,0
5.46,23321.61,141,0,1,0,0,0,0,0,1,0,0,0,1964,1
959.64,5208.94,26,0,0,0,1,0,0,0,0,0,0,1,1873,0
1709.62,15072.76,149,1,0,0,0,0,0,0,1,0,0,0,1873,0
322.04,21574.18,692,0,0,1,0,0,0,0,1,0,0,0,1906,2
876.28,37081.64,80,0,1,0,0,0,0,0,1,0,0,0,1940,0
1113.58,35926.82,220,0,0,0,1,0,0,0,0,1,0,0,1688,0
418.9,33328.3,184,0,0,0,0,0,1,1,0,0,0,0,1940,1
1164.95,11608.46,154,0,0,0,0,0,1,0,0,1,0,0,1906,3
1156.18,20073.9,630,0,0,0,0,1,0,1,0,0,0,0,1873,3
944.64,45740.43,191,1,0,0,0,0,0,0,1,0,0,0,1688,2
717.75,13213.82,328,0,0,0,1,0,0,0,0,0,0,1,1873,0
1007.36,42638.91,61,0,1,0,0,0,0,0,1,0,0,0,1964,3
1153.07,11681.95,670,0,0,0,0,0,1,0,1,0,0,0,1940,2
1798.96,23194.48,671,0,0,0,0,1,0,0,0,0,0,1,1940,4
291.71,4510.8,500,0,0,0,0,0,1,0,1,0,0,0,1964,1
361.21,34000.13,29,0,1,0,0,0,0,0,1,0,0,0,1940,4
1529.3,23546.93,365,0,0,0,0,1,0,0,0,0,0,1,1940,0
130.52,43527.22,591,0,1,0,0,0,0,0,0,0,0,1,1940,1
1940.81,28307.79,466,0,0,1,0,0,0,0,0,0,1,0,1688,4
1928.06,39523.41,196,0,1,0,0,0,0,0,1,0,0,0,1906,4
929.29,40740.41,180,0,0,0,0,0,1,0,0,1,0,0,1940,4
1721.58,36667.98,74,0,0,0,1,0,0,0,0,0,1,0,1906,3
39.75,14243.67,313,0,0,0,0,1,0,1,0,0,0,0,1940,1
1283.78,45438.18,289,1,0,0,0,0,0,0,0,0,0,1,1964,4
1021.83,42473.5,10,0,0,0,0,0,1,0,1,0,0,0,1688,2
1433.6,45709.83,98,0,0,0,0,0,1,0,1,0,0,0,1964,1
107.27,45974.61,383,0,0,0,0,1,0,0,1,0,0,0,1906,3
54.27,36492.14,408,0,0,0,0,1,0,1,0,0,0,0,1940,0
518.24,25196.27,421,0,0,0,1,0,0,0,1,0,0,0,1906,4
1286.6,8169.83,691,0,0,0,1,0,0,0,0,1,0,0,1940,0
574.89,30417.22,124,1,0,0,0,0,0,1,0,0,0,0,1940,3
91.79,5269.67,209,0,1,0,0,0,0,0,0,0,1,0,1906,4
708.5,22203.18,152,0,0,0,0,1,0,1,0,0,0,0,1940,4
1256.81,48272.86,250,0,0,0,0,0,1,0,1,0,0,0,1873,3
1376.07,20943.72,303,0,0,0,0,0,1,0,0,0,1,0,1906,1
809.39,21962.59,336,0,0,1,0,0,0,0,0,0,1,0,1873,3
1702.49,7849.72,308,0,1,0,0,0,0,0,0,0,0,1,1688,0
1586.74,20438.37,6,0,1,0,0,0,0,1,0,0,0,0,1688,1
1586.72,37937.8,259,0,0,0,0,0,1,0,0,0,0,1,1688,2
1396.79,12492.67,142,0,0,0,1,0,0,1,0,0,0,0,1688,1
561.35,5863.37,69,0,1,0,0,0,0,0,1,0,0,0,1906,2
1586.43,29108.36,651,1,0,0,0,0,0,0,0,0,1,0,1688,2
1344.07,23628.95,86,1,0,0,0,0,0,0,0,0,0,1,1906,1
1916.62,18466.67,65,0,0,0,1,0,0,0,0,0,1,0,1906,3
854.94,37956.89,119,0,0,0,0,0,1,0,0,1,0,0,1940,4
1572.5,47163.81,63,0,1,0,0,0,0,1,0,0,0,0,1906,0
1802.43,7003.43,208,0,1,0,0,0,0,0,1,0,0,0,1873,3
658.22,29153.88,706,0,0,0,1,0,0,0,0,0,1,0,1940,3
1975.41,40132.34,426,0,0,0,0,1,0,0,0,0,0,1,1688,4
1336.3,42800.88,366,0,0,0,0,1,0,0,0,0,1,0,1906,2
1572.03,5222.67,216,0,0,0,0,0,1,0,1,0,0,0,1873,3
1019.06,22264.7,354,0,0,0,0,1,0,0,0,0,0,1,1688,3
1267.66,48458.36,324,1,0,0,0,0,0,0,0,0,0,1,1940,4
1884.39,25566.59,724,0,0,0,0,0,1,1,0,0,0,0,1964,4
487.01,34009.9,517,0,1,0,0,0,0,0,0,0,0,1,1940,0
1275.75,3891.18,361,0,0,0,1,0,0,0,0,0,0,1,1906,4
203.35,1583.28,323,0,0,0,0,0,1,1,0,0,0,0,1964,0
797.53,29232.35,71,1,0,0,0,0,0,0,0,0,1,0,1688,0
819.68,20814.04,727,0,0,0,0,1,0,0,0,0,1,0,1906,0
489.59,47126.46,356,0,0,0,0,1,0,0,1,0,0,0,1964,0
1246.37,7623.11,476,0,0,1,0,0,0,0,1,0,0,0,1688,0
901.77,9919.55,544,0,0,0,1,0,0,0,0,1,0,0,1688,0
340.1,14493.07,556,0,0,0,1,0,0,0,0,1,0,0,1873,2
989.01,13392.88,64,0,0,0,0,1,0,0,0,0,0,1,1688,4
632.36,32096.71,348,0,1,0,0,0,0,0,0,1,0,0,1688,1
1149.02,36628.21,702,0,0,0,0,0,1,1,0,0,0,0,1906,2
888.34,43749.12,503,1,0,0,0,0,0,0,0,0,1,0,1873,3
275.78,29901.11,222,0,0,0,0,1,0,0,0,0,1,0,1906,0
1419.53,33385.09,237,0,1,0,0,0,0,0,0,0,0,1,1873,1
1269.37,47146.75,641,0,1,0,0,0,0,0,0,1,0,0,1964,0
1908.65,20837.7,472,0,1,0,0,0,0,0,0,0,0,1,1873,1
915.13,6690.07,288,0,0,0,0,0,1,1,0,0,0,0,1906,4
529.2,6481.5,559,0,0,0,0,1,0,0,0,0,0,1,1873,4
1740.71,44100.09,450,0,0,1,0,0,0,1,0,0,0,0,1688,1
268.47,40820.77,239,1,0,0,0,0,0,0,0,0,0,1,1688,1
130.47,11657.9,165,0,0,0,0,0,1,0,0,0,0,1,1873,3
115.47,43123.15,296,0,1,0,0,0,0,0,1,0,0,0,1688,0
1044.35,6303.05,207,1,0,0,0,0,0,0,0,1,0,0,1964,0
669.28,844.94,607,0,0,1,0,0,0,0,0,0,1,0,1940,1
379.86,10167.03,108,0,0,0,1,0,0,0,0,0,0,1,1906,4
440.57,13573.17,126,0,0,0,0,0,1,0,0,0,0,1,1940,0
431.3,33880.66,460,1,0,0,0,0,0,0,0,0,1,0,1906,3
364.91,24134.05,726,1,0,0,0,0,0,1,0,0,0,0,1940,3
719.58,41320.96,558,0,0,0,0,1,0,0,0,0,1,0,1964,2
544.51,48088.93,69,0,1,0,0,0,0,0,0,0,0,1,1940,3
1203.7,37317.18,46,0,1,0,0,0,0,0,0,1,0,0,1906,4
85.79,4409.93,111,1,0,0,0,0,0,1,0,0,0,0,1873,2
1386.71,32559.4,65,1,0,0,0,0,0,0,0,0,0,1,1873,3
1168.53,20441.53,167,0,0,0,0,0,1,0,1,0,0,0,1940,2
218.05,40019.33,480,0,0,1,0,0,0,0,0,0,1,0,1940,3
310.12,12909.75,475,0,1,0,0,0,0,0,1,0,0,0,1940,4
370.0,4736.37,43,0,1,0,0,0,0,0,0,0,1,0,1964,1
20.48,25834.28,312,0,0,0,0,0,1,0,1,0,0,0,1688,2
1036.01,26268.59,725,0,0,0,0,0,1,0,0,0,0,1,1906,0
693.28,48224.93,300,0,0,0,0,1,0,0,0,0,0,1,1873,2
674.64,35237.0,393,0,0,0,0,0,1,0,0,0,1,0,1964,0
1454.21,17117.32,301,0,0,0,1,0,0,0,0,0,0,1,1964,1
839.91,39297.05,137,0,0,0,0,0,1,0,1,0,0,0,1964,4
1459.3,14756.52,147,0,0,1,0,0,0,0,0,0,1,0,1906,4
545.38,3243.31,186,0,0,0,0,0,1,0,0,1,0,0,1688,1
1198.14,33068.69,216,0,0,0,0,1,0,1,0,0,0,0,1906,0
755.87,22300.59,664,0,0,0,0,0,1,0,0,1,0,0,1873,1
1295.21,40849.3,355,0,0,0,0,0,1,0,1,0,0,0,1688,1
33.42,38844.98,340,0,0,0,0,1,0,1,0,0,0,0,1964,3
308.82,24685.03,25,0,0,0,0,1,0,1,0,0,0,0,1964,4
849.68,46041.24,78,1,0,0,0,0,0,0,0,0,0,1,1688,0
1725.42,22333.42,444,1,0,0,0,0,0,0,0,0,1,0,1964,3
1540.67,20622.89,592,0,0,0,0,0,1,0,0,1,0,0,1964,2
591.85,29314.61,109,0,0,0,1,0,0,1,0,0,0,0,1940,4
37.93,21244.25,363,0,0,0,1,0,0,0,1,0,0,0,1873,0
1670.47,39895.11,550,0,0,0,0,1,0,1,0,0,0,0,1906,3
959.33,43314.68,584,1,0,0,0,0,0,0,0,0,0,1,1964,4
591.97,38867.5,85,0,0,0,1,0,0,0,0,0,1,0,1873,4
274.82,48511.89,564,0,0,1,0,0,0,0,1,0,0,0,1906,0
1693.04,30579.43,129,0,1,0,0,0,0,0,1,0,0,0,1964,4
129.48,14160.78,603,1,0,0,0,0,0,0,0,0,0,1,1906,0
1389.96,45442.93,115,0,0,1,0,0,0,0,1,0,0,0,1688,3
1032.43,41422.92,291,0,0,1,0,0,0,0,0,0,0,1,1906,3
877.0,33698.89,330,0,0,0,0,1,0,0,0,0,1,0,1906,1
86.41,25912.75,321,0,0,0,0,1,0,0,0,0,1,0,1906,1
1740.05,18040.93,666,0,0,0,0,1,0,0,0,1,0,0,1873,1
1233.88,49405.88,158,0,0,1,0,0,0,0,0,0,1,0,1940,0
96.02,40892.06,116,0,0,1,0,0,0,0,1,0,0,0,1688,0
1268.99,12600.95,544,1,0,0,0,0,0,0,0,1,0,0,1688,3
847.75,13188.9,711,0,0,0,0,0,1,1,0,0,0,0,1964,3
588.06,33896.5,293,0,0,0,0,1,0,0,1,0,0,0,1873,1
1230.25,30266.75,726,0,0,1,0,0,0,0,0,0,1,0,1964,0
38.63,43505.86,695,0,0,0,0,1,0,1,0,0,0,0,1940,1
1253.38,41131.89,692,0,1,0,0,0,0,0,0,1,0,0,1906,0
1289.28,28159.93,124,0,0,0,0,0,1,0,0,0,0,1,1873,1
459.79,49109.78,190,0,1,0,0,0,0,1,0,0,0,0,1964,3
937.28,217.32,297,0,0,0,1,0,0,0,0,0,1,0,1906,0
1761.25,4652.67,401,0,0,0,0,1,0,0,0,0,1,0,1940,4
521.25,48481.02,599,0,0,0,1,0,0,0,0,1,0,0,1964,0
1333.69,22485.26,477,0,1,0,0,0,0,0,0,0,1,0,1906,2
1621.72,4508.69,193,0,1,0,0,0,0,0,0,0,0,1,1688,1
929.49,32717.24,308,0,0,0,0,0,1,0,0,1,0,0,1873,0
1083.42,17806.42,17,0,1,0,0,0,0,0,0,0,0,1,1964,4
567.84,39888.9,217,1,0,0,0,0,0,0,0,1,0,0,1964,1
429.47,26520.41,660,0,0,0,1,0,0,0,0,1,0,0,1964,3
1635.75,48400.33,451,1,0,0,0,0,0,0,0,0,1,0,1940,3
507.53,34053.62,76,1,0,0,0,0,0,1,0,0,0,0,1688,0
278.07,42042.42,418,1,0,0,0,0,0,0,0,0,1,0,1873,3
940.68,1872.81,4,0,0,0,0,0,1,1,0,0,0,0,1873,3
345.79,4439.97,278,0,0,0,0,1,0,0,0,1,0,0,1906,1
435.06,4556.61,666,0,0,0,1,0,0,0,0,1,0,0,1964,0
233.4,9674.66,79,0,0,0,0,0,1,0,0,0,0,1,1940,3
1394.85,36444.58,450,0,1,0,0,0,0,0,1,0,0,0,1873,4
1953.3,11088.69,193,1,0,0,0,0,0,0,1,0,0,0,1940,1
482.4,12882.56,240,0,0,1,0,0,0,1,0,0,0,0,1964,3
1143.74,48874.6,320,0,0,0,0,0,1,0,1,0,0,0,1873,1
729.74,43614.14,209,0,0,0,1,0,0,0,0,1,0,0,1964,1
1864.27,20112.54,562,0,0,0,0,0,1,0,0,0,0,1,1906,4
1066.36,27895.2,158,0,0,0,1,0,0,0,0,1,0,0,1964,2
1445.8,7933.15,472,0,0,1,0,0,0,0,0,1,0,0,1906,3
1353.26,47674.81,147,0,0,0,0,0,1,1,0,0,0,0,1964,0
1837.02,40851.54,504,0,0,0,0,1,0,0,1,0,0,0,1873,4
628.54,37171.8,163,1,0,0,0,0,0,0,0,0,1,0,1688,0
1973.66,27159.67,436,0,0,0,1,0,0,0,0,1,0,0,1940,3
1891.58,20450.06,657,0,0,0,1,0,0,0,0,0,0,1,1873,2
1207.86,44191.79,473,0,0,0,0,1,0,1,0,0,0,0,1688,1
885.51,27415.82,601,0,1,0,0,0,0,0,0,1,0,0,1964,3
1627.1,20650.41,391,0,1,0,0,0,0,0,0,1,0,0,1688,1
1139.79,44239.81,87,0,0,0,0,1,0,0,0,0,0,1,1906,1
1046.83,49493.4,624,0,0,0,1,0,0,0,0,0,1,0,1873,2
1241.78,27979.41,568,0,0,0,1,0,0,0,0,0,1,0,1964,4
789.3,20945.7,172,0,0,0,1,0,0,0,0,0,1,0,1688,4
104.72,31750.62,6,0,1,0,0,0,0,0,0,0,1,0,1873,4
410.17,26637.1,66,1,0,0,0,0,0,0,1,0,0,0,1688,0
636.65,27424.87,295,0,1,0,0,0,0,0,0,0,0,1,1906,1
932.73,44379.53,659,0,0,0,0,1,0,0,1,0,0,0,1964,2
59.28,16838.76,340,0,0,0,1,0,0,0,0,0,1,0,1873,4
1955.78,28889.09,554,0,1,0,0,0,0,0,0,0,0,1,1873,3
233.09,20348.55,619,0,0,0,1,0,0,0,0,1,0,0,1906,3
969.41,24590.61,570,0,0,0,0,1,0,0,0,0,0,1,1873,4
1196.76,24350.82,479,0,0,0,1,0,0,0,1,0,0,0,1906,2
1065.22,20348.05,25,0,0,0,1,0,0,0,0,0,0,1,1906,1
401.29,27314.3,421,0,0,0,0,0,1,0,1,0,0,0,1906,0
796.62,18380.85,660,0,0,0,1,0,0,1,0,0,0,0,1688,4
884.26,8528.47,537,0,0,0,1,0,0,0,0,1,0,0,1964,3
606.21,43374.43,718,0,0,0,0,1,0,0,0,1,0,0,1964,2
950.38,35616.16,567,0,0,1,0,0,0,1,0,0,0,0,1906,0
1732.21,25387.86,716,0,0,0,1,0,0,0,0,0,1,0,1964,2
1143.9,18356.78,572,0,1,0,0,0,0,0,0,0,1,0,1964,1
1918.67,3314.18,647,0,0,0,0,1,0,0,0,1,0,0,1964,2
1044.73,13348.47,130,0,0,1,0,0,0,0,0,0,0,1,1906,4
1869.48,43532.1,705,0,0,1,0,0,0,0,0,1,0,0,1964,3
502.46,17770.53,180,0,0,0,1,0,0,0,0,1,0,0,1688,3
1098.11,2103.41,414,0,0,1,0,0,0,0,0,0,0,1,1688,2
774.22,42017.96,354,0,0,0,0,1,0,0,1,0,0,0,1940,1
1961.63,3313.12,502,0,1,0,0,0,0,0,1,0,0,0,1873,4
367.73,11625.3,197,1,0,0,0,0,0,0,0,0,1,0,1940,4
1104.74,12995.7,722,0,0,0,0,1,0,0,0,0,1,0,1873,0
531.28,49458.52,381,0,0,0,0,1,0,0,0,0,0,1,1964,1
1187.96,1408.63,656,1,0,0,0,0,0,0,0,1,0,0,1873,0
480.75,23800.27,495,1,0,0,0,0,0,0,0,1,0,0,1940,3
1655.95,22037.03,472,0,0,1,0,0,0,0,0,0,0,1,1873,2
171.07,30312.4,518,0,1,0,0,0,0,0,1,0,0,0,1940,4
1297.45,35446.7,683,1,0,0,0,0,0,1,0,0,0,0,1688,1
1361.63,5561.96,400,0,0,0,0,1,0,0,0,1,0,0,1688,4
106.85,8427.93,203,0,0,1,0,0,0,0,0,0,0,1,1906,3
1179.92,41447.7,228,1,0,0,0,0,0,0,0,0,0,1,1940,0
1745.74,1247.59,196,1,0,0,0,0,0,0,0,0,0,1,1964,1
118.05,25252.58,130,0,0,1,0,0,0,0,0,0,1,0,1688,1
1425.51,46047.88,383,0,0,0,0,0,1,0,0,0,0,1,1688,1
1972.65,8873.61,643,0,1,0,0,0,0,0,1,0,0,0,1964,4
209.53,32123.02,472,0,0,0,1,0,0,0,0,0,1,0,1940,1
212.93,46118.33,303,0,0,1,0,0,0,0,0,0,0,1,1873,4
1299.36,33580.74,66,0,0,0,0,1,0,1,0,0,0,0,1906,2
1680.28,34790.48,74,1,0,0,0,0,0,0,1,0,0,0,1964,3
1734.87,10004.11,176,0,0,0,0,1,0,0,0,1,0,0,1873,0
1125.02,23887.5,363,0,0,1,0,0,0,0,0,0,1,0,1906,4
1441.15,35996.07,391,0,0,1,0,0,0,0,0,1,0,0,1964,4
737.57,22602.69,647,0,0,0,0,0,1,0,0,0,0,1,1964,1
321.08,28247.73,707,0,0,0,0,0,1,0,0,1,0,0,1906,4
1764.99,35906.59,672,0,0,1,0,0,0,0,1,0,0,0,1873,2
598.64,27006.44,141,0,0,0,0,1,0,0,0,0,0,1,1940,1
1178.37,28682.07,297,1,0,0,0,0,0,0,0,1,0,0,1906,1
678.72,22046.42,630,0,0,0,1,0,0,0,0,1,0,0,1964,4
711.23,37415.01,474,1,0,0,0,0,0,0,0,1,0,0,1688,1
378.99,11797.18,624,0,0,1,0,0,0,0,0,0,1,0,1688,1
30.43,27241.52,360,0,0,0,0,0,1,0,1,0,0,0,1940,4
266.46,25126.4,133,0,0,0,0,1,0,0,0,0,1,0,1688,1
1391.28,47985.7,427,1,0,0,0,0,0,0,1,0,0,0,1964,1
1419.76,31139.47,411,0,0,0,0,0,1,0,0,0,1,0,1964,1
546.33,7184.56,493,0,0,0,0,0,1,1,0,0,0,0,1964,4
1367.96,15911.15,609,0,0,0,0,1,0,1,0,0,0,0,1964,3
1221.07,3084.57,590,0,0,1,0,0,0,0,1,0,0,0,1964,2
1335.56,9942.43,590,0,0,0,0,1,0,0,0,0,0,1,1906,0
853.18,28966.96,511,1,0,0,0,0,0,0,0,0,0,1,1906,1
163.6,39596.63,354,0,0,1,0,0,0,0,0,1,0,0,1906,3
1876.17,7354.48,373,1,0,0,0,0,0,0,0,0,1,0,1688,0
965.15,22043.85,374,0,0,1,0,0,0,0,0,0,0,1,1906,1
954.72,32412.34,254,0,0,0,1,0,0,0,0,1,0,0,1940,0
371.86,32228.09,0,0,0,0,0,1,0,1,0,0,0,0,1964,4
203.22,8361.34,21,0,0,0,1,0,0,0,0,1,0,0,1940,1
904.69,4894.98,610,0,1,0,0,0,0,0,0,0,0,1,1688,1
1292.66,39502.61,184,0,0,0,1,0,0,1,0,0,0,0,1940,2
119.82,39229.37,169,0,0,0,1,0,0,1,0,0,0,0,1940,2
288.73,45512.37,354,0,0,1,0,0,0,0,1,0,0,0,1906,4
1789.67,6822.62,574,0,0,1,0,0,0,1,0,0,0,0,1873,0
1667.39,24405.28,386,0,0,0,0,1,0,0,0,0,1,0,1873,2
1892.9,42355.74,520,0,0,1,0,0,0,0,0,0,1,0,1940,4
1470.97,36298.35,439,0,0,0,0,1,0,1,0,0,0,0,1906,4
88.59,39972.37,290,0,1,0,0,0,0,0,0,0,0,1,1906,1
1883.9,25555.6,629,1,0,0,0,0,0,0,1,0,0,0,1940,4
714.62,44985.4,636,0,0,1,0,0,0,1,0,0,0,0,1964,4
719.76,43062.45,85,0,0,0,0,0,1,0,0,1,0,0,1688,2
1621.52,12767.48,585,1,0,0,0,0,0,0,0,1,0,0,1940,4
1149.91,21628.73,16,1,0,0,0,0,0,0,1,0,0,0,1964,4
320.15,42047.13,324,1,0,0,0,0,0,0,1,0,0,0,1906,0
1365.16,20491.24,710,0,0,0,0,0,1,0,0,0,1,0,1964,4
1191.04,9340.44,261,0,0,0,0,1,0,0,0,1,0,0,1873,2
28.74,36108.95,131,0,1,0,0,0,0,1,0,0,0,0,1906,0
666.08,43513.9,659,0,0,0,1,0,0,0,1,0,0,0,1906,4
904.35,46465.76,336,0,0,0,1,0,0,0,0,1,0,0,1688,4
1017.64,3782.63,690,1,0,0,0,0,0,0,0,1,0,0,1940,4
1751.24,32714.37,117,0,0,0,1,0,0,0,1,0,0,0,1688,2
576.09,22628.23,466,0,0,0,0,0,1,0,1,0,0,0,1940,2
357.52,48201.42,112,0,1,0,0,0,0,0,0,0,1,0,1906,2
153.28,44771.87,291,1,0,0,0,0,0,0,0,0,0,1,1964,4
506.06,20055.81,72,0,0,0,0,1,0,0,0,0,1,0,1906,3
208.41,24483.14,408,1,0,0,0,0,0,0,0,0,0,1,1940,4
436.94,18118.38,620,0,0,0,0,1,0,1,0,0,0,0,1906,3
1278.03,42299.79,611,0,0,0,1,0,0,0,0,0,0,1,1906,4
318.85,30810.97,182,0,0,1,0,0,0,0,0,0,0,1,1940,1
1455.25,44811.38,297,0,1,0,0,0,0,0,0,0,0,1,1873,3
951.12,32716.97,560,0,1,0,0,0,0,0,0,1,0,0,1688,3
1830.66,23759.66,54,0,0,1,0,0,0,0,0,0,1,0,1906,2
54.47,19040.63,442,0,0,0,0,0,1,0,0,1,0,0,1688,1
971.98,1275.38,473,1,0,0,0,0,0,0,0,0,1,0,1873,4
619.66,45365.36,356,0,0,0,0,1,0,0,1,0,0,0,1873,3
704.69,49102.42,434,0,1,0,0,0,0,1,0,0,0,0,1873,0
1107.79,18856.35,694,0,0,0,0,0,1,0,0,0,0,1,1964,3
227.74,21202.72,46,0,0,0,0,0,1,0,1,0,0,0,1940,1
265.15,3227.95,293,0,0,0,1,0,0,0,1,0,0,0,1964,4
1289.52,29482.51,384,0,0,1,0,0,0,0,0,0,0,1,1688,2
881.56,1499.53,697,0,1,0,0,0,0,0,0,0,0,1,1873,3
1624.79,17426.02,66,1,0,0,0,0,0,0,0,0,0,1,1873,2
1322.27,25014.86,520,1,0,0,0,0,0,0,0,1,0,0,1940,3
1297.59,21262.95,411,0,0,0,0,0,1,1,0,0,0,0,1688,1
191.15,7090.13,16,1,0,0,0,0,0,0,0,0,0,1,1688,3
790.02,42436.28,724,0,0,1,0,0,0,0,0,1,0,0,1688,1
33.86,42312.93,244,0,1,0,0,0,0,0,0,0,1,0,1940,4
147.97,32652.44,536,0,0,0,0,1,0,0,0,0,0,1,1906,2
1648.36,34421.23,334,1,0,0,0,0,0,0,1,0,0,0,1906,1
214.85,29007.8,265,1,0,0,0,0,0,1,0,0,0,0,1964,1
1065.41,11794.09,538,0,0,1,0,0,0,0,0,0,1,0,1940,3
731.3,48911.13,82,0,1,0,0,0,0,0,0,0,1,0,1906,4
645.85,40044.88,531,0,1,0,0,0,0,0,0,1,0,0,1940,0
146.76,49294.78,387,0,0,0,0,1,0,0,0,1,0,0,1688,1
104.06,6604.35,203,1,0,0,0,0,0,1,0,0,0,0,1873,1
1726.27,49364.74,654,0,1,0,0,0,0,0,0,0,0,1,1964,4
672.26,38329.9,295,0,0,0,0,1,0,0,0,0,1,0,1964,0
1729.31,43117.2,486,0,0,0,0,0,1,1,0,0,0,0,1873,0
1040.13,24287.7,149,0,0,0,0,0,1,0,0,0,0,1,1964,1
719.04,15664.61,266,0,0,0,1,0,0,0,0,1,0,0,1940,1
1436.49,38802.83,367,0,0,0,1,0,0,0,1,0,0,0,1964,4
745.15,37374.92,134,0,0,0,0,0,1,0,0,1,0,0,1940,0
1646.47,6402.82,719,0,0,0,0,0,1,0,0,0,1,0,1964,1
192.1,25494.17,152,0,0,1,0,0,0,0,1,0,0,0,1688,0
1037.95,21967.44,138,0,1,0,0,0,0,0,0,1,0,0,1906,2
718.97,73.25,210,0,0,0,0,0,1,0,0,0,1,0,1906,3
1154.35,39792.28,494,1,0,0,0,0,0,1,0,0,0,0,1964,2
1151.69,29239.11,255,0,0,1,0,0,0,0,1,0,0,0,1906,2
72.74,8924.88,310,0,0,0,0,1,0,1,0,0,0,0,1964,3
495.09,34960.1,279,1,0,0,0,0,0,0,1,0,0,0,1906,3
1422.48,45292.25,40,0,1,0,0,0,0,0,1,0,0,0,1688,3
1540.02,45961.18,612,0,0,0,0,1,0,0,0,0,1,0,1873,4
327.05,27855.22,279,0,0,0,0,1,0,0,0,0,1,0,1964,3
1212.34,42227.38,323,0,0,1,0,0,0,0,0,1,0,0,1940,4
1957.43,3897.92,374,0,0,1,0,0,0,0,1,0,0,0,1873,3
338.98,17253.19,541,0,0,0,0,1,0,0,0,1,0,0,1873,4
1680.98,41046.75,440,0,0,0,0,0,1,1,0,0,0,0,1940,1
948.38,654.22,505,1,0,0,0,0,0,0,1,0,0,0,1940,1
470.88,18852.52,336,1,0,0,0,0,0,0,0,1,0,0,1873,0
1457.7,12526.24,200,1,0,0,0,0,0,0,0,0,0,1,1906,1
313.7,33619.4,460,0,0,0,0,1,0,0,0,0,0,1,1964,2
213.44,29165.08,12,0,0,0,0,1,0,1,0,0,0,0,1906,3
939.69,26213.18,621,0,1,0,0,0,0,0,1,0,0,0,1873,3
1397.87,29308.56,85,0,0,0,0,0,1,0,0,1,0,0,1940,3
497.83,3975.77,255,0,0,0,1,0,0,0,0,1,0,0,1873,3
1952.51,41895.35,372,0,0,0,0,0,1,1,0,0,0,0,1906,2
535.13,10755.34,231,0,0,0,0,0,1,0,0,1,0,0,1964,2
234.19,15636.41,376,0,0,1,0,0,0,0,0,0,1,0,1940,0
62.3,23327.47,300,0,1,0,0,0,0,0,0,0,0,1,1873,3
762.78,34480.87,186,1,0,0,0,0,0,0,0,0,1,0,1873,2
1432.22,1006.13,403,1,0,0,0,0,0,0,0,1,0,0,1906,3
331.57,16655.47,391,1,0,0,0,0,0,0,1,0,0,0,1940,3
94.89,18063.6,155,1,0,0,0,0,0,0,0,1,0,0,1906,0
1558.85,25094.54,60,0,0,0,1,0,0,0,0,0,1,0,1688,0
871.22,412.34,588,0,0,0,1,0,0,1,0,0,0,0,1688,4
877.68,2017.29,34,0,0,1,0,0,0,1,0,0,0,0,1964,0
733.91,29755.83,567,0,1,0,0,0,0,1,0,0,0,0,1688,4
1053.88,203.98,127,0,1,0,0,0,0,1,0,0,0,0,1906,0
408.7,30565.39,209,0,0,0,0,0,1,1,0,0,0,0,1964,1
308.12,10063.65,297,0,1,0,0,0,0,0,0,0,1,0,1688,0
49.67,30083.44,471,0,0,0,0,1,0,0,0,0,0,1,1873,2
1989.22,26386.94,730,1,0,0,0,0,0,0,0,0,0,1,1906,4
1053.84,22014.19,443,0,0,1,0,0,0,0,0,1,0,0,1873,1
1044.86,13930.15,386,0,0,0,0,1,0,0,0,0,0,1,1873,3
81.21,21797.41,235,0,1,0,0,0,0,0,0,0,1,0,1940,2
1200.41,1273.82,355,0,0,0,0,0,1,0,0,0,1,0,1964,2
791.51,22898.17,587,0,1,0,0,0,0,0,0,0,1,0,1873,2
679.14,7729.54,279,0,1,0,0,0,0,1,0,0,0,0,1906,1
